mid,comment_mid,comment_user_id,comment_user_screen_name,comment_content,comment_pic_urls,has_comments,secondary_comments_num,secondary_comment_mid,secondary_comment_user_id,secondary_comment_screen_names,secondary_comment_content,secondary_comment_pic_urls
KsxMIBjFp,4668244772784284,2199489155,哒哒小哒子,对于一个做了9年消防工程和安防工程的人，看到你说的这些，只想笑笑。全国都在帮助他犯罪呗？,,True,18,4668249147182104,2199489155,哒哒小哒子,你说的那么复杂，不如干脆断电好了，然后把UPS紧急电源也关掉，这多简单？舍近求远？,
KsxMIBjFp,4668244772784284,2199489155,哒哒小哒子,对于一个做了9年消防工程和安防工程的人，看到你说的这些，只想笑笑。全国都在帮助他犯罪呗？,,True,18,4668248844666433,2199489155,哒哒小哒子,那行，你在哪？我有现成的设备，你要改不了怎么办？三个独立的系统你给我改了，我和你打赌，赌什么你说,
KsxMIBjFp,4668244772784284,2199489155,哒哒小哒子,对于一个做了9年消防工程和安防工程的人，看到你说的这些，只想笑笑。全国都在帮助他犯罪呗？,,True,18,4668248790667058,6160052932,熊猫大军动员者,你非要胡搅蛮缠我也没办法。,
KsxMIBjFp,4668244772784284,2199489155,哒哒小哒子,对于一个做了9年消防工程和安防工程的人，看到你说的这些，只想笑笑。全国都在帮助他犯罪呗？,,True,18,4668248631286743,2199489155,哒哒小哒子,你干脆说全国都在帮助他犯罪好了,
KsxMIBjFp,4668244772784284,2199489155,哒哒小哒子,对于一个做了9年消防工程和安防工程的人，看到你说的这些，只想笑笑。全国都在帮助他犯罪呗？,,True,18,4668248571776497,6160052932,熊猫大军动员者,抱歉，我就是。,
KsxMIBjFp,4668244772784284,2199489155,哒哒小哒子,对于一个做了9年消防工程和安防工程的人，看到你说的这些，只想笑笑。全国都在帮助他犯罪呗？,,True,18,4668248504668692,2199489155,哒哒小哒子,你黑客帝国看多了吧？,
KsxMIBjFp,4668244772784284,2199489155,哒哒小哒子,对于一个做了9年消防工程和安防工程的人，看到你说的这些，只想笑笑。全国都在帮助他犯罪呗？,,True,18,4668248446213022,6160052932,熊猫大军动员者,找三个有原始代码的程序员很难吗？,
KsxMIBjFp,4668244772784284,2199489155,哒哒小哒子,对于一个做了9年消防工程和安防工程的人，看到你说的这些，只想笑笑。全国都在帮助他犯罪呗？,,True,18,4668248232297896,2199489155,哒哒小哒子,而且电梯楼显，安防可视对讲门禁系统，消控系统，这是三个独立的系统独立的数据库，找一个人来把三个独立的系统程序全改了？还是找三个厂家的人来一起帮助他犯罪？,
KsxMIBjFp,4668244772784284,2199489155,哒哒小哒子,对于一个做了9年消防工程和安防工程的人，看到你说的这些，只想笑笑。全国都在帮助他犯罪呗？,,True,18,4668247935551549,6160052932,熊猫大军动员者,哎，你不懂就不要瞎扯，你说的这些属于操作层，我说的才是原理层。懂吗？,
KsxMIBjFp,4668244772784284,2199489155,哒哒小哒子,对于一个做了9年消防工程和安防工程的人，看到你说的这些，只想笑笑。全国都在帮助他犯罪呗？,,True,18,4668247636710361,2199489155,哒哒小哒子,你说的这个也不属于消防安防啊，这是程序员的工作，我只告诉你，更改电梯楼层显示器编号很容易，但是系统必定会有操作日志，还有消控主机，设置好时间一起启动？你能别逗我了嘛？你知道消控主机长啥样不？知道怎么操作部？,
KsxMIBjFp,4668244772784284,2199489155,哒哒小哒子,对于一个做了9年消防工程和安防工程的人，看到你说的这些，只想笑笑。全国都在帮助他犯罪呗？,,True,18,4668247028531217,6160052932,熊猫大军动员者,我就问你一个问题，终端程序烧到板上，怎么还原代码？,
KsxMIBjFp,4668244772784284,2199489155,哒哒小哒子,对于一个做了9年消防工程和安防工程的人，看到你说的这些，只想笑笑。全国都在帮助他犯罪呗？,,True,18,4668246202780120,2199489155,哒哒小哒子,我对安防一窍不通？本来不想和你争的，来，随你说，我就和你掰扯一下，包括前端机房到用户终端，随你提。包括标准和技防办所要求的规则,
KsxMIBjFp,4668069017815121,6415270400,AXING7168,看了这个，我果断关注你了,,False,0
KsxMIBjFp,4668068950704894,6415270400,AXING7168,👍 👍👍👍,,False,0
KsxMIBjFp,4668592588852539,6644714573,UU-143,<a href='/n/宋祖德'>@宋祖德</a>,,False,0
KsxMIBjFp,4674291754598994,3499170103,鹿贝贝的小迷妹f6,施展技能 使小贞雪白,,False,0
KsxMIBjFp,4670242040578060,2955757323,小不点茁长成长,天啦,,False,0
KsxMIBjFp,4671341624299280,1132280763,GPv2012,上面那个哒哒小哒子的不就是水军嘛,,False,0
KsxMIBjFp,4675073229719943,2499331070,2009ze,顶上去,,False,0
KsxMIBjFp,4670180448011732,2499331070,2009ze,<a href='/n/最高人民法院'>@最高人民法院</a> <a href='/n/最高人民检察院'>@最高人民检察院</a> <a href='/n/人民日报'>@人民日报</a>,,False,0
KsxMIBjFp,4673317859234377,6463164986,冬日里的向6463164986,正义之下，公理不朽！,,False,0
KsxMIBjFp,4670377273330271,6088039790,happy安安777,<a href='/n/共青团中央'>@共青团中央</a> <a href='/n/风闻社区'>@风闻社区</a> <a href='/n/央视新闻'>@央视新闻</a> <a href='/n/CGTN'>@CGTN</a> <a href='/n/dls18816788910'>@dls18816788910</a> <a href='/n/观察者网'>@观察者网</a> <a href='/n/环球时报'>@环球时报</a> <a href='/n/人民日报'>@人民日报</a> <a href='/n/宋祖德'>@宋祖德</a>,,False,0
KpE92qe1L,4662135310781890,2125173727,英语翻译凡凡,[good][good][good][good],"""https://h5.sinaimg.cn/m/emoticon/icon/others/h_good-0c51afc69c.png""""https://h5.sinaimg.cn/m/emoticon/icon/others/h_good-0c51afc69c.png""",False,0
KpE92qe1L,4661157091090697,7036282302,tslun900302,<a href='/n/格格的星辰大海'>@格格的星辰大海</a>,,True,2,4661372602813809,6580732892,格格的星辰大海,看见了，但是接二连三的吴签，以及南京疫情，郑州暴雨，热度都被分散了,
KpE92qe1L,4661157091090697,7036282302,tslun900302,<a href='/n/格格的星辰大海'>@格格的星辰大海</a>,,True,2,4661715339841235,7036282302,tslun900302,他还是挺有命的,
KpE92qe1L,4661152552584111,6638208333,陈岚可是E杯杯呀,如果有人真的能调查出林生斌坠入瀑布一事，再能调查出林生斌和绿城之间“前世今生”（林生斌当年可是为绿城在电视上做过形象代言的）所有的事情就立马浮出水面！,,True,1,4662811589085021,1788878061,茹颖_随行,瀑布是假，被刑讯逼供才是真！然后没套出什么才放出来好像是这个意思,
Kt0bOduHQ,4669123877929943,5290547661,蹦蹦跳跳V,林生峰？,,True,6,4669136704115618,1398971992,GG_Elin,对的，林渣渣他哥,
Kt0bOduHQ,4669123877929943,5290547661,蹦蹦跳跳V,林生峰？,,True,6,4669146211817813,6411222975,帅得起飞yoyo,他哥头皮上有个地方缺头发，一眼就看出来了,
Kt0bOduHQ,4669123877929943,5290547661,蹦蹦跳跳V,林生峰？,,True,6,4669777811870561,1691352927,远行者S_,是林狗熊，不觉得他采访实锤自己的时候像一头笨狗熊么[允悲],"""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-a14a649db8.png"""
Kt0bOduHQ,4669123877929943,5290547661,蹦蹦跳跳V,林生峰？,,True,6,4669518221678677,2299140200,豆豆仙2222,注意林生峰的鞋子…跟之前那张扭头的人的鞋子相似…,
Kt0bOduHQ,4669131569764010,1045395075,圆宝flight,这是耍什么,,True,2,4669136964424228,1398971992,GG_Elin,演给大家看的大戏,
Kt0bOduHQ,4669131569764010,1045395075,圆宝flight,这是耍什么,,True,2,4669199039857423,1045395075,圆宝flight,关键是群魔乱舞，既恐怖又可笑。,
Kt0bOduHQ,4669176901536205,5506310622,是西瓜小丸子呀,我都看过很久了，看一次笑一次,,True,3,4669276977630673,1398971992,GG_Elin,昨天我第一次看到，让人哭笑不得。原视频还能找到吗？,
Kt0bOduHQ,4669176901536205,5506310622,是西瓜小丸子呀,我都看过很久了，看一次笑一次,,True,3,4669318648827176,5506310622,是西瓜小丸子呀,但是我看的比这个清晰，这个太模糊了，不知道谁有，你可以微博再问问,
Kt0bOduHQ,4669176901536205,5506310622,是西瓜小丸子呀,我都看过很久了，看一次笑一次,,True,3,4669318438061992,5506310622,是西瓜小丸子呀,没有原视频，我看的也是这个片段,
Kt0bOduHQ,4669126751029938,6013753366,38947哥哥,他是忍不住笑出来赶快用手遮住,,True,1,4669128025835611,1806217752,Allaboutchanges,都笑出声了[傻眼],"""https://h5.sinaimg.cn/m/emoticon/icon/default/d_shayan-4e8000eba9.png"""
Kt0bOduHQ,4669275136329687,2824341093,讲述者1号,昨日看了一下莫焕晶判决书上的证人证词，有趣的是所谓的典当行都注销了，且注册时间在2016年左右，也就是莫焕晶来到朱家的时间。神奇吧？还有杨姓保安恰恰是寄售行的法人代表，背后都是担保公司之类的。,,True,14,4669275954481299,2824341093,讲述者1号,背后很有可能涉及黑社会高利贷团伙，为何不查这条线，党琳山律师为何要把矛头指向消防和物业？,
Kt0bOduHQ,4669275136329687,2824341093,讲述者1号,昨日看了一下莫焕晶判决书上的证人证词，有趣的是所谓的典当行都注销了，且注册时间在2016年左右，也就是莫焕晶来到朱家的时间。神奇吧？还有杨姓保安恰恰是寄售行的法人代表，背后都是担保公司之类的。,,True,14,4669277862888702,2824341093,讲述者1号,那么是否可以合理质疑这是一群有组织有计划的房闹、高利贷要债、赌博等，甚至有可能疯狂办皮包公司互相洗钱（合理质疑，勿传谣）,
Kt0bOduHQ,4669275136329687,2824341093,讲述者1号,昨日看了一下莫焕晶判决书上的证人证词，有趣的是所谓的典当行都注销了，且注册时间在2016年左右，也就是莫焕晶来到朱家的时间。神奇吧？还有杨姓保安恰恰是寄售行的法人代表，背后都是担保公司之类的。,,True,14,4669377683131238,2824341093,讲述者1号,7舆论为何总被裹挟，因为群众总是以己推人，人怎么可能杀自己的孩子呢？不可能的，一定是水军吧！所以，善良限制了人们的想象力，这一点总被利用。对于司法公正还是要理性监督捍卫。不要让犯罪分子有可乘之机，悲剧不要再重演！,
Kt0bOduHQ,4669275136329687,2824341093,讲述者1号,昨日看了一下莫焕晶判决书上的证人证词，有趣的是所谓的典当行都注销了，且注册时间在2016年左右，也就是莫焕晶来到朱家的时间。神奇吧？还有杨姓保安恰恰是寄售行的法人代表，背后都是担保公司之类的。,,True,14,4669374826549565,2824341093,讲述者1号,5莫被判死刑后，似乎身边所有人都办了公司，甚至自称是她闺蜜的小麦，第一个出卖了她。更神奇的是，那些逼着还钱的人呢？也似乎小贞是唯一真心对她的人，但最后却害死了四条命，不管是间接还是直接。,
Kt0bOduHQ,4669275136329687,2824341093,讲述者1号,昨日看了一下莫焕晶判决书上的证人证词，有趣的是所谓的典当行都注销了，且注册时间在2016年左右，也就是莫焕晶来到朱家的时间。神奇吧？还有杨姓保安恰恰是寄售行的法人代表，背后都是担保公司之类的。,,True,14,4669373995812275,2824341093,讲述者1号,4看看莫的个人经历，一个自幼丧母的女生，父亲再娶后，有弟弟妹妹……抓到监狱，无人替她发声，当时的舆论被裹挟。血崩的时候，没有一片雪花是无辜的。,
Kt0bOduHQ,4669275136329687,2824341093,讲述者1号,昨日看了一下莫焕晶判决书上的证人证词，有趣的是所谓的典当行都注销了，且注册时间在2016年左右，也就是莫焕晶来到朱家的时间。神奇吧？还有杨姓保安恰恰是寄售行的法人代表，背后都是担保公司之类的。,,True,14,4669373316336795,2824341093,讲述者1号,3案发那一年也是高利贷暴力要债频发的一年，比如于欢辱母杀人案，也是p2p暴雷的一年，接着开始大规模的扫黑除恶。,
Kt0bOduHQ,4669275136329687,2824341093,讲述者1号,昨日看了一下莫焕晶判决书上的证人证词，有趣的是所谓的典当行都注销了，且注册时间在2016年左右，也就是莫焕晶来到朱家的时间。神奇吧？还有杨姓保安恰恰是寄售行的法人代表，背后都是担保公司之类的。,,True,14,4669372280343996,2824341093,讲述者1号,2向凤凰男引导是为了搞男女对立，有效转移公众视野，把真正的黑点掩藏起来。林之前接受采访说，香港那边一人赔偿一个亿，而孩子的户口刚好在香港。,
Kt0bOduHQ,4669275136329687,2824341093,讲述者1号,昨日看了一下莫焕晶判决书上的证人证词，有趣的是所谓的典当行都注销了，且注册时间在2016年左右，也就是莫焕晶来到朱家的时间。神奇吧？还有杨姓保安恰恰是寄售行的法人代表，背后都是担保公司之类的。,,True,14,4669371660113118,2824341093,讲述者1号,1假设是高利贷暴力要债或有组织有计划的房闹杀妻暴富，得需要一个前提，莫是被人安排到林家的，而林之前应该在广东学理发或学木工。而有关报导似乎故意向凤凰男引导，实际上朱家是遇到林之后才发达的。很多采访都可以证明。甚至最近朱哥的微博也有暗示。,
Kt0bOduHQ,4669275136329687,2824341093,讲述者1号,昨日看了一下莫焕晶判决书上的证人证词，有趣的是所谓的典当行都注销了，且注册时间在2016年左右，也就是莫焕晶来到朱家的时间。神奇吧？还有杨姓保安恰恰是寄售行的法人代表，背后都是担保公司之类的。,,True,14,4669277124169096,2824341093,讲述者1号,其中只有一家是正经大公司，浙轻工联……这家公司还在营业。而采访记录中林不承认莫偷过家里的东西，只有判决书上这样认为。,
Kt0bOduHQ,4669275136329687,2824341093,讲述者1号,昨日看了一下莫焕晶判决书上的证人证词，有趣的是所谓的典当行都注销了，且注册时间在2016年左右，也就是莫焕晶来到朱家的时间。神奇吧？还有杨姓保安恰恰是寄售行的法人代表，背后都是担保公司之类的。,,True,14,4669278781177949,2824341093,讲述者1号,如果这个逻辑成立，自然就解释了林开个服装店用了三四年时间就买了几千万的房产，也解释了为何他们家那么多豪车？更解释了借给兄弟姐妹那么多钱的理由，需要把钱花出去才能干净回来。,
Kt0bOduHQ,4669275136329687,2824341093,讲述者1号,昨日看了一下莫焕晶判决书上的证人证词，有趣的是所谓的典当行都注销了，且注册时间在2016年左右，也就是莫焕晶来到朱家的时间。神奇吧？还有杨姓保安恰恰是寄售行的法人代表，背后都是担保公司之类的。,,True,14,4669276277441397,5236004644,yahang55_682,可能曲线救国吧,
Kt0bOduHQ,4669127513607476,3122649287,旅行的范儿2020,这人绝对有问题，太假了,,False,0
Kt0bOduHQ,4669122840887938,6069514423,丽景奈何天116,演技太拙略[允悲],"""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-a14a649db8.png""",False,0
Kt0bOduHQ,4669157087647826,5890427625,小屁颠OK,看了好几遍，马德，嘴角上扬[吐]这个贼，希望有人爆出正面视频（以前以为是难过的用手遮脸）,"""https://h5.sinaimg.cn/m/emoticon/icon/default/d_tu-cfbe704573.png""",True,2,4669168399681882,5890427625,小屁颠OK,朱家的人哭得撕心裂肺，这踏马的恶魔忍不住哈哈笑起来了，估计当时看到的人会觉得很奇怪，也没往深处想吧,
Kt0bOduHQ,4669157087647826,5890427625,小屁颠OK,看了好几遍，马德，嘴角上扬[吐]这个贼，希望有人爆出正面视频（以前以为是难过的用手遮脸）,"""https://h5.sinaimg.cn/m/emoticon/icon/default/d_tu-cfbe704573.png""",True,2,4669167502885962,5890427625,小屁颠OK,说不定会出现[笑而不语],"""https://h5.sinaimg.cn/m/emoticon/icon/default/d_heiheihei-5170f2f55c.png"""
Kt0bOduHQ,4669149273657412,2390080990,沉默mk,后面林畜牲跟着也学会捂脸………看到这个才更让人气愤！,,False,0
Kt0bOduHQ,4669164960615597,6074072374,BO-xiang927,同样广州出差 林他哥说6点包车11点到   林说坐飞机12点到  其侄说从广西赶回来[允悲][怒][怒][怒]  台词对不上就算了  作戏也不能演好点还笑场[允悲][怒][怒][怒][允悲][怒][怒][怒][允悲][怒][怒][怒],"""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-a14a649db8.png""""https://h5.sinaimg.cn/m/emoticon/icon/default/d_nu-0ddf642bed.png""""https://h5.sinaimg.cn/m/emoticon/icon/default/d_nu-0ddf642bed.png""""https://h5.sinaimg.cn/m/emoticon/icon/default/d_nu-0ddf642bed.png""",False,0
Kt0bOduHQ,4669134744324200,2998399705,东辽河畔1976,演技拙劣,,False,0
Kt0bOduHQ,4669159747616821,1549251241,二十八-草木,这是干嘛呢,,False,0
Kt0bOduHQ,4669124061694445,2212761657,Metis美,憋不住的笑,,False,0
Kt0bOduHQ,4669130806139473,2295005024,小园粒粒,网络是有记忆的,,False,0
Kt0bOduHQ,4669501406187403,1047539037,小小慧儿_正义从来不缺席,世间怎么会有洗剪吹这样的一家人？？？？克制不住的笑我也是晕了，我一个陌生人都感觉到朱妈妈声音那个撕心裂肺的伤心,,False,0
Kt0bOduHQ,4670409150039483,1862806483,有梦的女子,难以掩饰的喜悦啊 竟然控制不住的哈哈哈[弱][弱][弱][弱],"""https://h5.sinaimg.cn/m/emoticon/icon/others/h_ruo-d444cceb19.png""""https://h5.sinaimg.cn/m/emoticon/icon/others/h_ruo-d444cceb19.png""",False,0
Kt0bOduHQ,4669344350470377,3894877927,pomoshuiguo,那往前猛猛的一冲，双手捂脸，我想到了熊大熊二。,,False,0
Kt0bOduHQ,4669137961616873,6048457283,尧尧贝贝昀,还是人吗？请问[怒骂],"""https://h5.sinaimg.cn/m/emoticon/icon/default/d_numa-462905d4fc.png""",False,0
Kt0bOduHQ,4669309731477091,3175410985,楚祎lsm,太恶心了，一家子啥玩意呀,,False,0
Kt0bOduHQ,4669286649693248,2625919575,weiyanxi1990,趕緊下地獄[二哈],"""https://h5.sinaimg.cn/m/emoticon/icon/others/d_erha-139d0e07bd.png""",False,0
Kt0bOduHQ,4669135743616638,2386363770,王先森要去远方,快抓起来[允悲][允悲][允悲][允悲],"""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-a14a649db8.png""""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-a14a649db8.png""",False,0
Kt0bOduHQ,4669127375980672,1373503593,梦儿1238,好笑可笑,,False,0
Kt0bOduHQ,4672753715907824,2451556313,柠语心语,大晚上的，我看的笑出了猪叫声[允悲],"""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-a14a649db8.png""",False,0
Kt0bOduHQ,4669793749441237,2274357294,早安枇杷,竟然笑出猪叫,,False,0
Kt0bOduHQ,4669305381716861,7617264718,回忆总是充满回忆,旁边有花圈？,,False,0
Kt0bOduHQ,4669282234140639,6463305195,永远的怀念G,[允悲][允悲][允悲][允悲][允悲][允悲][允悲][允悲][允悲],"""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-a14a649db8.png""""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-a14a649db8.png""""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-a14a649db8.png""",False,0
Kt0bOduHQ,4669203900006932,1198423395,若水指间爱,感到更加的气愤啊,,False,0
Kt0bOduHQ,4669138741494744,6407641250,从零出发三娃妈,这个笑死人了，哈哈哈哈哈哈哈哈,,False,0
Kt0bOduHQ,4669871742259726,5624362274,宝宝吉祥号,林渣哥是来搞笑的吗[允悲],"""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-a14a649db8.png""",False,0
Kt0bOduHQ,4670979798204677,5541219982,青竹笋尖,作秀吧。演的这嘛假,,False,0
Kt0bOduHQ,4670252502222084,6444208314,改名字了7,一家子要死刑几个，无期几个，留下几个孩子,,False,0
Kt0bOduHQ,4673413718741564,3204422403,飞飞_石,靠！这是在笑？,,False,0
Kt0bOduHQ,4669962364387799,2163689703,领风者STEVEN,林狗的哥哥，林蠢狗演技不如林狗和仁三，真是又坏又蠢,,False,0
Kt0bOduHQ,4670077318989384,5150028972,得不到幸福得猫,林生峰,,False,0
Kt0bOduHQ,4670012230469303,3187316785,boatsbaby,林生峰这声音太假了,,False,0
Kt0bOduHQ,4669310830645834,2740083033,七点夜未央,披着人皮的狼！,,False,0
KrljlcZpx,4665168414384728,6301453993,江南再也没有下过雨,当初把这个狗男人捧成神、不容别人质疑的也是今天这波网友,,True,12,4665182355722893,1877222871,狼在嗷呜,在不明细节的情况下，同情他的遭遇，感动于他的捐款，不是正常的反应吗？反而是，什么都不了解，对任何事情都怀疑的人，比较有问题吧。,
KrljlcZpx,4665168414384728,6301453993,江南再也没有下过雨,当初把这个狗男人捧成神、不容别人质疑的也是今天这波网友,,True,12,4665187883811492,3145513612,山绿乃又,当初捧他的人并不是因为他林生斌，而是心疼贞女士和那三个孩子，但他们四人已逝，只能把情感寄托在林生斌身上而已。再加上他一直演着痴情人设，网友被骗了也难免,
KrljlcZpx,4665168414384728,6301453993,江南再也没有下过雨,当初把这个狗男人捧成神、不容别人质疑的也是今天这波网友,,True,12,4665198214383512,7494660718,一些蛾子,没有哦，当时挺可怜他的，但是捧成神的人应该和你这种看不惯大家揪出真相的人一样少,
KrljlcZpx,4665168414384728,6301453993,江南再也没有下过雨,当初把这个狗男人捧成神、不容别人质疑的也是今天这波网友,,True,12,4665218699363257,7349696720,wydsljxy,那又怎么样，没有人可以上帝视角,
KrljlcZpx,4665168414384728,6301453993,江南再也没有下过雨,当初把这个狗男人捧成神、不容别人质疑的也是今天这波网友,,True,12,4665176085240895,1183265604,Agatha-g,我从一开始就没关注他，只知道有这么个事儿，但是我现在坚定的希望他走吴亦凡的路，一起进去,
KrljlcZpx,4665168414384728,6301453993,江南再也没有下过雨,当初把这个狗男人捧成神、不容别人质疑的也是今天这波网友,,True,12,4665316728377868,3801763425,呛口的滋味,普通人大多是同情啊，比如我当时看到还很难受，心想一个好好的家没了，这男的多难受，这辈子很难在成家了吧，结果才几年火速打脸了[打脸]，不过当时很多人关注他鼓励他，我虽然很同情但是心底不知道咋回事就是不太想关注，可能这就是女人的第六感吧,"""https://h5.sinaimg.cn/m/emoticon/icon/default/d_dalian-306eefb12a.png"""
KrljlcZpx,4665168414384728,6301453993,江南再也没有下过雨,当初把这个狗男人捧成神、不容别人质疑的也是今天这波网友,,True,12,4665192011793151,5994657244,鲜藕仙桃,？,
KrljlcZpx,4665168007533865,6343206393,Echo_想吃火锅,好！！！今天是个好日子！双喜临门[爱你],"""https://h5.sinaimg.cn/m/emoticon/icon/default/d_aini-09d5f3f870.png""",False,0
KrljlcZpx,4665167902674463,6098691390,YiiiNn·,图片评论,,True,2,4665167985510400,6098691390,YiiiNn·,<a href='/n/饭圈嘟嘟'>@饭圈嘟嘟</a> 他值得,
KrljlcZpx,4665168086173959,6412664336,祢666,冲，希望这个案子也会是好消息,,False,0
KrljlcZpx,4665168392627204,2770864997,泠希不冷w,！太好了,,False,0
KrljlcZpx,4665168065200257,5583083668,春和六七,狠狠地期待了[赞],"""https://h5.sinaimg.cn/m/emoticon/icon/others/h_zan-44ddc70637.png""",False,0
KrljlcZpx,4665168670499853,5601565033,温小可铁血保镖,普大喜奔,,False,0
KrljlcZpx,4665168322101683,5923912187,天轰里的一片云,这家伙也快进去吧，老惦记着，就怕忘了。,,False,0
KrljlcZpx,4665168066516514,2879389531,月子尧,<a href='/n/童晨·'>@童晨·</a>,,True,1,4665168405732973,2861672294,不妨眠,太好了！！,
KrljlcZpx,4665172679199608,6390953006,鸭头真想狠狠地把你办了,好！,,False,0
KrljlcZpx,4665169424950661,6027664039,江江江行云,太好了！今天是什么好日子啊！,,False,0
KrljlcZpx,4665168929756427,6323575888,得过且过继续快乐,好事成双[中国赞],"""https://h5.sinaimg.cn/m/emoticon/icon/others/d_chnlike-8fc550a807.png""",False,0
KrljlcZpx,4665168690418718,5746334642,蓝泽炘,今天是个好日子啊,,False,0
KrljlcZpx,4665168677838016,1259975827,李先生是个坏蜀黍,坐等后续,,False,0
KrljlcZpx,4665168485685986,6687050413,男颜之瘾-,不错 好,,False,0
KrljlcZpx,4665168359331698,5520593415,宇宙冰淇淋Opt,今天都是好消息诶哈哈哈哈,,False,0
KrljlcZpx,4665168154335639,6557029749,此用户已注销88868790888,好消息👏,,False,0
KrljlcZpx,4665168077786970,1891617447,辛蕾Ray,喜大普奔，普天同庆,,False,0
KrljlcZpx,4665167986563846,6481409690,羊儿咩咩QAQ,😱😱😱全是重磅消息,,False,0
KrljlcZpx,4665203147146700,2715238195,一个有肉必歡的膚淺顏控,<a href='/n/裹大被'>@裹大被</a>,,False,0
KrljlcZpx,4665181915841824,7611627562,珍妮喊你洄家,好耶,,False,0
KrljlcZpx,4665179218905329,6304355915,王可爱kekeaiai,月末的好消息真令人兴奋！中国法律中国警察加油！,,False,0
KrljlcZpx,4665174285618119,6339966838,西西爱吃肉11,真的吗真的吗[杰瑞],"""https://h5.sinaimg.cn/m/emoticon/icon/movies/9x_tomb-3b36901f98.png""",False,0
KrljlcZpx,4665173670101640,7428723041,小于83920,哦嚯，不会真有猫腻吧？[衰],"""https://h5.sinaimg.cn/m/emoticon/icon/default/d_shuai-285d2d97c7.png""",False,0
KrljlcZpx,4665172201312038,3989650824,当代乐子人,太好了！,,False,0
KrljlcZpx,4665172066566715,6045601340,罗妙柏柏柏,太好了！今天两个好[悲伤],"""https://h5.sinaimg.cn/m/emoticon/icon/default/d_beishang-c95268c034.png""",False,0
KrljlcZpx,4665170532763626,7323477047,绿先生王二,锣鼓喧天鞭炮齐鸣[haha][doge][haha][haha][doge][haha][haha][doge][haha],"""https://h5.sinaimg.cn/m/emoticon/icon/others/h_haha-dd41b13682.png""""https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-be7f768d78.png""""https://h5.sinaimg.cn/m/emoticon/icon/others/h_haha-dd41b13682.png""",False,0
KrljlcZpx,4665169730339276,1782231574,小绯是玉米,今天喜事真多,,False,0
KrljlcZpx,4665169533736853,7595424429,大清还未亡,正义或许会迟到，但总会到来。,,False,0
KrljlcZpx,4665169168304158,5464697351,xiahhoy,让他也进去,,False,0
KrljlcZpx,4665169148649807,6983593890,玫嘚甘,太好了,,False,0
KrljlcZpx,4665169110896634,6570742204,救命稻草布洛芬,👏,,False,0
KrljlcZpx,4665168912982096,5387819699,念念不能忘er,太好了！,,False,0
KrljlcZpx,4665168883352676,5716271699,GIngerLEmon_,又一个好消息！哎呀妈呀，今天真的。。要哭了,,False,0
KrljlcZpx,4665168744947655,3698106731,听歌不识谱,准了吗 这大晚上的 好消息一个接一个,,False,0
KrljlcZpx,4665168723971400,1653062421,盛夏有木篱篱,！双喜！玫瑰金手镯渣渣值得拥有！,,False,0
KrljlcZpx,4665168661844879,6523359033,肉脸蛋妹妹1999,好消息,,False,0
KrljlcZpx,4665168397341091,5973089551,假面骑士Evil,是真的吗？好事成双！,,False,0
KrljlcZpx,4665168385019535,3216173742,桃肆春秋,今天是什么大快人心的好日子,,False,0
KrljlcZpx,4665168238221592,5516064080,夜露死苦Sisley,八一buff这么猛的吗[偷乐],"""https://h5.sinaimg.cn/m/emoticon/icon/lxh/lxh_toule-244c58c525.png""",False,0
KrljlcZpx,4665168111602172,3917736875,ZXCASL,好事啊[赞][怒]等一个抓了[赞][怒],"""https://h5.sinaimg.cn/m/emoticon/icon/others/h_zan-44ddc70637.png""""https://h5.sinaimg.cn/m/emoticon/icon/default/d_nu-0ddf642bed.png""",False,0
KrljlcZpx,4665168104267118,5514913460,何以绾君心_,今夜迎来恶男双喜,,False,0
KrljlcZpx,4665168082769139,6530668212,加藤心,双喜临门了今天,,False,0
KrljlcZpx,4665168056818135,6561027729,浮梦康康,哇！又是个好消息！千万别放过他,,False,0
KrljlcZpx,4665168052888786,1882675964,qing扎克西兹大人,我去，今夜无眠啊,,False,0
KrljlcZpx,4665168053674877,5369307969,Mikuoou-,靠，终于!!!,,False,0
KrljlcZpx,4665168036364430,7444074115,暴富抱负饱腹,他值得,,False,0
KrljlcZpx,4665310344380682,1588681227,昙雪_九幽牧心,无衣烦已经进去了，接下来就等林生病了！！[拳头][拳头][拳头][拳头][拳头][拳头][拳头][拳头][拳头],"""https://h5.sinaimg.cn/m/emoticon/icon/others/h_quantou-81f684d5ed.png""""https://h5.sinaimg.cn/m/emoticon/icon/others/h_quantou-81f684d5ed.png""""https://h5.sinaimg.cn/m/emoticon/icon/others/h_quantou-81f684d5ed.png""",False,0
KrljlcZpx,4665338165201074,5998079332,Souvenir猫儿,转发微博,,False,0
