id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4837592279288598,MfLWHCYo6,6326851760,孙小赞_,为爱冲锋的勇士—张小凡,,,,,0,0,0,2022-11-19 18:55,iPhone客户端,,,
4837590898839897,MfLUtB5EZ,7788554464,橘棠玖祎,鞠婧祎jjy#鞠婧祎魏枝#jjy#鞠婧祎粉墨江湖#“不试试怎么知道呢？你说呢~为爱冲锋的勇士”@鞠婧祎,,,鞠婧祎,"鞠婧祎魏枝,鞠婧祎粉墨江湖",0,3,3,2022-11-19 18:50,鞠婧祎超话,"['https://wx1.sinaimg.cn/large/008v5YOcly1h8ampksq2cj30u00seafz.jpg', 'https://wx2.sinaimg.cn/large/008v5YOcly1h8ampp9w3aj30u00qyafp.jpg', 'https://wx1.sinaimg.cn/large/008v5YOcly1h8ampyn117j30u00s8n3g.jpg', 'https://wx1.sinaimg.cn/large/008v5YOcly1h8amq5povmj30u00s7tl9.jpg', 'https://wx4.sinaimg.cn/large/008v5YOcly1h8amqc9mgkj30qo0p6n6x.jpg', 'https://wx4.sinaimg.cn/large/008v5YOcly1h8amqoqmi4j30qo0oo127.jpg', 'https://wx2.sinaimg.cn/large/008v5YOcly1h8amquiq37j30tk0tk42m.jpg', 'https://wx1.sinaimg.cn/large/008v5YOcly1h8amr17kkij30tg0tgjvb.jpg', 'https://wx1.sinaimg.cn/large/008v5YOcly1h8amr36poej30t00t0wih.jpg']",,
4837590446907380,MfLTKsYVm,5098978852,娜米1997,我发布了：经得起挫折，才能在成功的路上赢得最后的笑声。#为爱冲锋的勇士#本就是林中鸟#今日份的自拍##快手#@快手L。小娜米🐼的快手视频,,,快手,"为爱冲锋的勇士 ,今日份的自拍 ,快手",0,0,0,2022-11-19 18:48,iPhone客户端,,http://www.kuaishou.com/rest/kd/partner/weibo/linkcard/video?p=3xiwhhdw9wcin9w&a=3xz9e9gqtnueuya&f=3xz9e9gqtnueuya&kpn=KUAISHOU&subBiz=BROWSE_SLIDE_PHOTO&shareChannel=weibo&shareMethod=card&shareObjectId=5190680133134871153&shareResourceType=PHOTO_SELF&shareToken=X-19eXn5mczE41U0,
4837588601143395,MfLQM4NrR,5944177682,用户52569845,这是我最勇敢的一次为爱冲锋的勇士,,,,,0,0,0,2022-11-19 18:41,iPhone客户端,,,
4837587351505766,MfLOL6jIy,7727640121,忘忧情话,我承认我喜欢腿长的山东服装职业学院#山东服装职业学院##为爱冲锋的勇士#L忘忧情话的微博视频,,,,"山东服装职业学院,为爱冲锋的勇士",0,0,0,2022-11-19 18:36,山东服装职业学院超话,,"http://fb.video.weibocdn.com/o8/tOXWYaRUlx080UktwL0c010412002GQU0E018.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1669343215&ssig=hKJsubXGMy&KID=unistore,video",
4837586268589605,MfLN0A2y1,5044639763,养了一只兔子_,这世上从来不缺为爱冲锋的勇士只有一无所有的人才谈真诚,,,,,0,1,0,2022-11-19 18:31,,,,
4837583018263059,MfLHLyFB9,2829171661,時光蹉跎少年心-,不主动，怕失去你，太主动，怕自作多情，伸手怕犯错，缩手怕错过，多一点怕打扰，少一点怕遗憾，我想见你，但我清楚的知道，唯有你想见我的时候，我们的见面才有意义。花式比心单身男女宿州月老L時光蹉跎少年心-的微博视频,,,,,0,0,1,2022-11-19 18:18,宿州月老超话,,"http://f.video.weibocdn.com/o0/cctyZuTZlx080UjiHTPG010412001OjU0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1669343215&ssig=p7Y9sL6Cne&KID=unistore,video",
4837581042223738,MfLEA9kuK,3975622255,芋泥啵啵敏敏吖,谁还不是一个为爱冲锋的勇士,,,,,0,0,0,2022-11-19 18:11,iPhone客户端,"['https://wx3.sinaimg.cn/large/ecf72e6fly1h8allkopa2j20u00u0qeg.jpg', 'https://wx4.sinaimg.cn/large/ecf72e6fly1h8allle9idj20u00u016j.jpg', 'https://wx2.sinaimg.cn/large/ecf72e6fly1h8alllzbcdj20u00u0aj2.jpg', 'https://wx2.sinaimg.cn/large/ecf72e6fly1h8allnbkzgj20u00u04a6.jpg', 'https://wx3.sinaimg.cn/large/ecf72e6fly1h8allnuiajj20u00u0dnx.jpg', 'https://wx2.sinaimg.cn/large/ecf72e6fly1h8alljx77gj20u00u0akw.jpg', 'https://wx4.sinaimg.cn/large/ecf72e6fly1h8allmpy66j20u00u0thi.jpg', 'https://wx4.sinaimg.cn/large/ecf72e6fly1h8allod4ejj20u00u0af1.jpg', 'https://wx3.sinaimg.cn/large/ecf72e6fly1h8allpeelmj20u00u0an7.jpg']",,
4837580640100449,MfLDW0q89,6354476701,小羊失棉x,TMD，做什么为爱冲锋的勇士啊，姐不追了,,,,,0,0,0,2022-11-19 18:09,小米11,['https://wx1.sinaimg.cn/large/006W2JFHgy1h8aljgi780j30jh0kl3zi.jpg'],,
4837580614667729,MfLDTjAhX,7452163426,雪白白雪仙女,为爱冲锋勇士#全民美食PK季##微博热门影集#L雪白白雪仙女的微博视频,,,,"全民美食PK季,微博热门影集",0,0,0,2022-11-19 18:09,微博视频号,,"http://f.video.weibocdn.com/o0/EcuWoXQVlx080UiDB5he010412003JFQ0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1669343215&ssig=aMVjKQN5tO&KID=unistore,video",
4837235880366965,MfCFS1xsN,7546570770,打v打扰了,ig夺冠他是LOL老玩家勇士夺冠篮球变成他的信仰奥运会他变成乒乓球三剑客的粉丝陈培瑶被绿他又是为爱冲锋的勇士世界杯又化身球迷指点江山男人嘛，至死是少年，就活吧，灿烂热烈的活,,,,,0,0,2,2022-11-18 19:19,端水大师,,,
4837231318274154,MfCyvyIu6,2676308510,好剧二哈哥,每天中午11点直播，晚上6点，喜欢的记得收看哦为爱冲锋的勇士#我的秋日plog##闪光达人创作营#L好剧二哈哥的微博视频,,,,"我的秋日plog,闪光达人创作营",0,0,0,2022-11-18 19:01,微博视频号,,"http://f.video.weibocdn.com/u0/8fy8ioojgx080SLkdwsg01041200DObO0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1669343219&ssig=zYkafzG%2Bh4&KID=unistore,video",
4837230532626947,MfCxfb1o7,3139961953,Sean史巴巴,那天看到有人说为爱冲锋的勇士很有意志力，立马就想到了JohnWick,,,,,0,0,1,2022-11-18 18:58,荣耀20 PRO,,,
4837229240787876,MfCva3iXG,1470480793,章磊漫画工作室,#为爱冲锋的勇士#为爱咆哮的竹叔,,,,为爱冲锋的勇士,0,4,4,2022-11-18 18:53,荣耀70 Pro 5G,['https://wx3.sinaimg.cn/large/57a5c199gy1h89h73qglpj20ae0d3adq.jpg'],,
4837228708365544,MfCuiz6g8,2612544154,好剧酱,薄情的人风生水起，求爱的人挫骨扬灰，为爱冲锋的勇士你赢了吗L好剧酱的微博视频,,,,,0,0,0,2022-11-18 18:50,微博视频号,,"http://f.video.weibocdn.com/o0/RgVpiRa9lx080SKC6rlS01041200bsrw0E010.mp4?label=mp4_hd&template=640x360.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1669343219&ssig=ssCGl9W%2BNk&KID=unistore,video",
4837226649227595,MfCqYCIwb,2120270883,布朗倪Suki,为爱冲锋的勇士，真的输了吗？L布朗倪Suki的微博视频,,,,,24,106,1069,2022-11-18 18:42,微博视频号,,"http://f.video.weibocdn.com/o0/i7BavRqflx080SK3bF4k01041201Fj1M0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1669343219&ssig=SIoyz4CHQk&KID=unistore,video",
4837225886387389,MfCpKqNEp,5972809810,小祖宗不愿去亚洲下蛊,还是要做为爱冲锋的勇士只是下一次要为值得的人,,,,,0,7,8,2022-11-18 18:39,波斯进贡的iPhone 13(粉色),['https://wx1.sinaimg.cn/large/006wdiG6ly1h89gtx98qsj31o0280hdt.jpg'],,
4837223390251822,MfClJ13vE,7132458705,春日荼白,命韵峋环看到手上的伤疤恍惚了一下。不然我真的以为青春的平行世界里有这么一个人存在过突然理解朱韵了果然年少的时候真的不能遇见太惊艳的人冲锋勇士为爱呐喊,,,,,1,3,6,2022-11-18 18:29,命韵峋环超话,"['https://wx1.sinaimg.cn/large/007MH4kxgy1h89gewu7kaj30kr0kr7a4.jpg', 'https://wx2.sinaimg.cn/large/007MH4kxgy1h89gex8avlj30e40e4whj.jpg']",,
4836883064948798,MftuOkLpk,5262194287,KOA-X,我可以为爱低头但我已经不是为爱冲锋的勇士,,,,,0,6,4,2022-11-17 19:57,iPhone客户端,"['https://wx2.sinaimg.cn/large/005K7D7pgy1h88dcssv69j30wi17cqhd.jpg', 'https://wx3.sinaimg.cn/large/005K7D7pgy1h88dcpvdl0j32c0340e82.jpg', 'https://wx4.sinaimg.cn/large/005K7D7pgy1h88dcrq9q3j32442thx6q.jpg']",,
4836881742963027,MftsGcqOL,5996202577,ssssttt咕,以前是为爱冲锋的勇士现在只想穿漂亮的衣服化美美的妆,,,,,0,2,2,2022-11-17 19:52,iPhone客户端,"['https://wx2.sinaimg.cn/large/006xNscNly1h88daznht8j32e035su0z.jpg', 'https://wx3.sinaimg.cn/large/006xNscNly1h88daw6ziwj32e035sx6r.jpg']",,
4836880480210657,MftqE0SNH,5831030421,憨猫精鱼,最终荒草园里迎来的属于他的救赎！#点燃我温暖你##陈飞宇##张婧仪#L憨猫精鱼的微博视频,,,,"点燃我温暖你,陈飞宇,张婧仪",0,2,1,2022-11-17 19:47,iPhone客户端,,"http://f.video.weibocdn.com/u0/ludtf8Qxgx080RdBnzhe01041201qKkO0E010.mp4?label=mp4_720p&template=1278x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1669343223&ssig=QNucS3ggdr&KID=unistore,video",
4836874394541038,MftgPj3ky,6074899872,每天都想吃巧乐兹,一个星期就吃这一次早饭笑死啦，每次去北门做核酸就想去逛超市，逛超市就买饮料，和倩狗像吃席回来的hhhhhh，别人是为爱冲锋的勇士，我们是为饭冲锋的勇士#宝宝的少女心#,,,,宝宝的少女心,0,0,0,2022-11-17 19:23,iPhone客户端,"['https://wx4.sinaimg.cn/large/006D7EY0ly1h88cbexfucj31400u0qaa.jpg', 'https://wx4.sinaimg.cn/large/006D7EY0ly1h88cbg9e2yj33402c0npe.jpg', 'https://wx4.sinaimg.cn/large/006D7EY0ly1h88cg1orkej30u0140wo6.jpg', 'https://wx1.sinaimg.cn/large/006D7EY0ly1h88cer8m3bj30my0ugjv2.jpg']",,
4836873437972751,Mftfhxs4L,7306184343,狗头军师20110,#为爱冲锋的勇士#夫陈子培瑶者，齐鲁泰安人也。其先妻王氏，陈工于外，妻学于塾，然绿，间十月乃发。陈闻怒，独发青岛，骑三日。既至，番其栅，虽遗履，亦尝与卫相缠而未败焉。竞其走，及至敌，有所冲陷折关以一敌众，以舒其愤。且引且战，数合而不退，然力有未逮，多有疲敝，遁走不得。虽有万夫不当之勇，形如困兽，卒而降吏，未见惧色。自是闻者甚多，皆念其票勇，日：“惜乎，子不遇人！”而吾每愈思之，亦为所感，未尝不呜呼哉。焚烟遥寄，泣作（听说这里是女厕所，让我康康#为爱冲锋的勇士女主##为爱冲锋的勇士1v5#）,,,,"为爱冲锋的勇士,为爱冲锋的勇士女主,为爱冲锋的勇士1v5",0,3,14,2022-11-17 19:19,nova7你在焦点在,,,
4836872758760488,MftebAL0c,5224557032,小卜波啵,为爱冲锋的勇士,,,,,0,0,0,2022-11-17 19:16,nova5Pro人像超级夜景,,,
4836872298433766,Mftdrzo0u,5450578242,7仔爱吃炸鸡腿,本人与人和善相处18年平生第一次遇到这种傻b，居然被一个几乎没讲过几句话的人威胁哈哈太搞笑，建议脑c恋爱脑都治一治在哪演什么呢为爱冲锋的勇士吗？,,,,,0,1,0,2022-11-17 19:14,iPhone客户端,"['https://wx4.sinaimg.cn/large/005WS4oigy1h88c3lg1aoj30u00vc79r.jpg', 'https://wx3.sinaimg.cn/large/005WS4oigy1h88c3mi8nnj30u00th77i.jpg']",,
4836871374897968,MftbXkybu,5155003696,爱画画的木坤,#山东服装职业学院#画一个为兄弟你打callcall！#为爱冲锋的勇士#,,,,"山东服装职业学院,为爱冲锋的勇士",0,2,16,2022-11-17 19:11,iPhone客户端,"['https://wx2.sinaimg.cn/large/005CRRWUgy1h88c3i9taqj32c03401kz.jpg', 'https://wx3.sinaimg.cn/large/005CRRWUgy1h88c3je1ycj30u01hctnr.jpg', 'https://wx3.sinaimg.cn/large/005CRRWUgy1h88c3jvg7xj30u01hch08.jpg', 'https://wx4.sinaimg.cn/large/005CRRWUgy1h88c3m66w5j32c03401kz.jpg', 'https://wx2.sinaimg.cn/large/005CRRWUgy1h88c3pat73j32c0340b2b.jpg', 'https://wx4.sinaimg.cn/large/005CRRWUgy1h88c3rvkjij32c03404qr.jpg', 'https://wx1.sinaimg.cn/large/005CRRWUgy1h88c3tir90j30k00zkkf8.jpg', 'https://wx2.sinaimg.cn/large/005CRRWUgy1h88c3vxmi9j32c0340x6q.jpg']",,
4836870074405700,Mft9Riu7G,7567614877,春风不解柳,为爱冲锋的勇士。。。这个词好恶心啊，在B站上还看到一堆要嫁“勇士”的人，速速原地结婚,,,,,0,2,0,2022-11-17 19:05,nova5i 2400万AI四摄,,,
4836868983623968,Mft86fcL6,2935416137,疯狂影视圈,发布了头条文章：《复盘5位当代素人“女海王”，都是婚内出轨，比娱乐圈还乱》#张家界##为爱冲锋的勇士#O复盘5位当代素人“女海王”，都是婚内出轨，比娱乐圈还乱,http://t.cn/A6KPP0pC,,,"张家界,为爱冲锋的勇士",0,2,4,2022-11-17 19:01,微博 weibo.com,,,
4836527630980414,Mfkfx4738,5838178126,Sokach扣,我们公主也是逆着人流为爱冲锋的勇士,,,,,0,6,8,2022-11-16 20:25,iPhone 12 Pro Max,['https://wx3.sinaimg.cn/large/006n6oPkly1h878je68nzj31390s7jty.jpg'],,
4836527237238329,MfkeTun1f,5561235769,有点狂狂,为爱冲锋的勇士之不让点外卖但我非要送花之浪漫至死不渝,,,,,0,0,1,2022-11-16 20:23,iPhone客户端,"['https://wx4.sinaimg.cn/large/0064mnt7ly1h878j1mn5yj32c0340kjn.jpg', 'https://wx4.sinaimg.cn/large/0064mnt7ly1h878j0dg7cj32c0340x6q.jpg', 'https://wx4.sinaimg.cn/large/0064mnt7ly1h878j2mbipj32c0340kjl.jpg', 'https://wx4.sinaimg.cn/large/0064mnt7ly1h878j3egohj32c0340kjl.jpg', 'https://wx3.sinaimg.cn/large/0064mnt7ly1h878kghudpj33402c0u0y.jpg']",,
4836527190573630,MfkeP2pe6,6143559424,情话码头,为爱冲锋的勇士校内男友委屈发声#新奇生活研究所##新奇态度大观#L情话码头的微博视频,,,,"新奇生活研究所,新奇态度大观",0,0,1,2022-11-16 20:23,微博视频号,,"http://f.video.weibocdn.com/o0/c8Pa0UOslx080PFajc4w01041200kliB0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1669343230&ssig=cN%2BSqCLQVu&KID=unistore,video",
4836526704559133,Mfke2j82p,7449348442,歪比巴卜称,佢话佢希望我系为爱冲锋的勇士我发觉我系从老师眼皮底下走佬的勇士,,,,,0,0,0,2022-11-16 20:21,微博小程序,,,
4836526419089339,MfkdzC8yf,7561890279,Sybmerge,于震2dp为爱冲锋的勇士，你最后赢了吗？@于震2dp,,,于震2dp,,0,1,5,2022-11-16 20:20,于震2dp超话,"['https://wx1.sinaimg.cn/large/008fKV6fgy1h878hwofvyj30qt1dyang.jpg', 'https://wx3.sinaimg.cn/large/008fKV6fgy1h878hy1xjaj30td1hd4ha.jpg', 'https://wx4.sinaimg.cn/large/008fKV6fgy1h878hymi1rj30t71gpncw.jpg']",,
4836526019840118,MfkcVFhRA,6342361192,2022全员好运加满,心疼我的公主殿下怎么会有这么好的女朋友啊为爱冲锋的勇士,,,,,0,1,0,2022-11-16 20:18,iPhone客户端,,,
4836521084195637,Mfk4YhBtz,6357011336,aa在遇见,@为爱冲锋的勇士,,厦门,为爱冲锋的勇士,,0,0,0,2022-11-16 19:59,iPhone客户端,['https://wx1.sinaimg.cn/large/006Wdn2Ugy1h877vhwl23j30u0140gt9.jpg'],,
4836520437229912,Mfk3VukPu,7013034821,X余J疌,#朱韵与全世界为敌#公主坚定又勇敢，是为爱冲锋的勇士，都别站在上帝视角来审判公主她才不是卑微倒贴的恋爱脑，卑微的前提是两人的不对等，但公主优秀而自知，她说她选择李峋不光是因为爱情，公主明白自己想要的是什么，他们目标一致并且相互需要。虽然朱韵出身世家，从小就是品学兼优的乖乖女，但家庭的刻板和父母说一不二的管教，导致她骨子里注定要有些叛逆的因子，她和李峋本就是一路人，不是因为碰到了李峋，她才是那样的朱韵，而是本就是那样的朱韵，李峋只是锐化和苏醒了她隐藏的自我。越乖顺的外表下越是包藏着一颗蠢蠢欲动的心，这颗心也只有李峋能牵动。在遇到李峋之前，她的生活只是遵从父母安排按部就班，很多事的意义对她来说仅仅是能给家里一个交代。但遇到李峋之后就不一样了，李峋让公主看到了光，是那种黑暗里唯一的一束光，让她一门心思只想靠近，给自己的游荡多年的灵魂指引方向。李峋的自信、张扬、孤傲都是她最匮乏的东西，他天生不会与自卑，失败这些词连在一起的人，他狂妄又恣意，他从不轻易把喜欢放在嘴边，但在他身边，公主永远都有做任何事的勇气，所以公主才回义无反顾的追随他，事实证明公主的爱也并没有石沉大海（ps:公主好美好可爱我爱美女）,,,,朱韵与全世界为敌,0,1,7,2022-11-16 19:56,Android,"['https://wx3.sinaimg.cn/large/007EBYIRly1h877qxu035j313z1ouakx.jpg', 'https://wx1.sinaimg.cn/large/007EBYIRly1h877qynxw0j31401gwnmf.jpg']",,
4836520139952229,Mfk3rFL1P,5436375222,甜心爱追剧,“为爱冲锋的勇士”后续进展：女主承认出轨，校内男友直播喊委屈L甜心爱追剧的微博视频,,,,,0,1,7,2022-11-16 19:55,微博视频号,,"http://f.video.weibocdn.com/o0/i8tAyaGelx080PDhQBnq01041200rhFI0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1669343230&ssig=ZL7lV6v2Av&KID=unistore,video",
4836519062539395,Mfk1IaEBZ,6991878645,恶魔之翼55,每天中午11点直播，晚上6点，喜欢的记得收看哦#白希名场面#为爱冲锋的勇士##快手#@快手L王者荣耀白希🌟（舜家）的快手视频,,,快手,白希名场面 ,0,0,0,2022-11-16 19:51,快手极速版,,http://www.kuaishou.com/rest/kd/partner/weibo/linkcard/video?p=3xgw9p4uh9cd4ta&a=3xmgd9qywwbrq3y&f=3xdiqa4uxyf4bq9&kpn=NEBULA&subBiz=PHOTO&shareChannel=weibo&shareMethod=card&shareObjectId=5217701732787516078&shareResourceType=PHOTO_OTHER&shareToken=X-d7ZHhjYvK017N,
4836187691290180,Mfbpf5pDm,2122871153,向往-yiran,为爱冲锋的勇士，爱情里的舔狗总是受到伤害,,,,,0,0,0,2022-11-15 21:54,iPhone客户端,"['https://wx4.sinaimg.cn/large/7e887171ly1h865frg3v5j22be1i1e81.jpg', 'https://wx1.sinaimg.cn/large/7e887171ly1h865lf0kpaj20u0140dj3.jpg']",,
4836187430192872,MfboP0OaQ,6196141370,用户19990107qlgd,为爱冲锋的勇士考研必上岸,,,,,0,1,0,2022-11-15 21:53,iPhone客户端,,,
4836187317996772,MfboDxykc,6021557413,堕羽的少年,#为爱冲锋的勇士#额……男生还没被放出来吧，应该是要被管制几天吧，反正男主出来证实前说啥我都当瓜吃，你说女方出轨没证据也好，说她确实出轨了也好，反正现在当事人不说话随网友怎么说好了，但是有一件事我知道，一个男人，一个有责任心的男人，不远万里来到一个陌生的地方丢脸，肯定不会是因为一些鸡毛蒜皮的小事，而且从女方的第一版道歉来看，多少还是有点猫腻的，我觉得大可不必现在就把男女对立得这么明显，等到勇士出来以后把原委说清楚，到时候再对线也不迟,,,,为爱冲锋的勇士,0,2,2,2022-11-15 21:52,iPhone客户端,,,
4836186318702876,Mfbn1Aw0Y,5237142333,小赵专属日记,#点燃我温暖你#好喜欢张婧仪好喜欢朱韵她好勇敢为爱冲锋的勇士,,,,点燃我温暖你,0,2,1,2022-11-15 21:48,iPhone客户端,,,
4836186160109255,MfbmM0sqb,1787630723,一个小作精呀,我宝宝是为爱冲锋的勇士,,,,,0,0,0,2022-11-15 21:48,iPhone客户端,"['https://wx1.sinaimg.cn/large/6a8d1483ly1h865eh9avmj20u01hcgob.jpg', 'https://wx1.sinaimg.cn/large/6a8d1483ly1h865f5972gj20u01sxdld.jpg', 'https://wx3.sinaimg.cn/large/6a8d1483ly1h865fod0lwj20k00zkabf.jpg']",,
4836185811719675,Mfbmd7dmH,7716633826,五百只喵喵酱,现在的网络小说作者都是这么厉害的吗#为爱冲锋的勇士L五百只喵喵酱的微博视频,,,,,0,0,0,2022-11-15 21:46,微博视频号,,"http://f.video.weibocdn.com/o0/ZyRLD9ahlx080Oa1sQA8010412001zXe0E010.mp4?label=mp4_720p&template=576x1024.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1669343237&ssig=xrUCMcvSn5&KID=unistore,video",
4836185589420140,MfblQDwBK,5768040386,Pingan哦,不管什么时候，为爱冲锋都是一件很勇敢的事。在爱里，真诚永远都是动人的品质。我可以做为爱冲锋的勇士，只是只为值得的人。爱也永远不是垃圾，糟蹋爱的人才是！,,,,,0,0,0,2022-11-15 21:45,iPhone客户端,,,
4836184906530916,MfbkKroZm,5117586076,Mengerl_老九,最近一个新的项目写真店(小众婚纱➕情侣写真)这几张图是最近店面装修图4的照片是打算合作的某家婚纱的样片❤️🧡💛💚💙💜🖤🤍🤎#为爱冲锋的勇士#,,,,为爱冲锋的勇士,0,22,37,2022-11-15 21:43,iPhone 12 Pro Max,"['https://wx3.sinaimg.cn/large/005AkRUUly1h827tjvl20j30u0140n7k.jpg', 'https://wx1.sinaimg.cn/large/005AkRUUly1h81kzzrnpkj31400u07d6.jpg', 'https://wx4.sinaimg.cn/large/005AkRUUly1h81kycudtaj30ty15u11k.jpg', 'https://wx3.sinaimg.cn/large/005AkRUUly1h827tlpbe8j32aq32bb29.jpg', 'https://wx4.sinaimg.cn/large/005AkRUUly1h827tkvi50j32c0340u0x.jpg', 'https://wx1.sinaimg.cn/large/005AkRUUly1h8658d6wkuj30u00u078b.jpg', 'https://wx3.sinaimg.cn/large/005AkRUUly1h827tj8cl9j30u01hcah3.jpg', 'https://wx4.sinaimg.cn/large/005AkRUUly1h827tjhagyj31400u07cb.jpg', 'https://wx4.sinaimg.cn/large/005AkRUUly1h8658yj0goj31400u0468.jpg']",,
4836183076770232,MfbhNspfi,5556247525,迪卡普里奥·柯,为爱冲锋的勇士结局都会怎样呢,,温州·时间的玫瑰财富店,,,0,0,2,2022-11-15 21:36,iPhone客户端,"['https://wx3.sinaimg.cn/large/00641rNzgy1h8651si4ajj30u00u043v.jpg', 'https://wx1.sinaimg.cn/large/00641rNzgy1h8651t7xkfj30u00u045y.jpg', 'https://wx3.sinaimg.cn/large/00641rNzgy1h86500i7oqj30u10u0jw2.jpg', 'https://wx3.sinaimg.cn/large/00641rNzgy1h86501v80nj30u00u043w.jpg', 'https://wx1.sinaimg.cn/large/00641rNzgy1h865017ihoj30u00u0jxk.jpg', 'https://wx1.sinaimg.cn/large/00641rNzgy1h864zz8pgbj30u00u0n2j.jpg']",,
4836183060781817,MfbhM3hnX,6225124665,AE86xxly,#为爱冲锋的勇士#股票市场##快手#@快手L大橘爱理财的快手视频,,,快手,为爱冲锋的勇士 ,0,0,0,2022-11-15 21:35,快手,,http://www.kuaishou.com/rest/kd/partner/weibo/linkcard/video?p=3xycztc78aaqhwy&a=3xkcga4z5hwb3kk&f=3xg6hvujyn8dr8e&kpn=KUAISHOU&subBiz=BROWSE_SLIDE_PHOTO&shareChannel=weibo&shareMethod=card&shareObjectId=5202502083117338549&shareResourceType=PHOTO_OTHER&shareToken=X-2Scn1nCPAR51MR,
4835836937378740,Mf2hvuXxW,1823650792,黑色幽默Yetta,#为爱冲锋的勇士#他狼狈、不堪、卑微！但看得出是真爱！我觉得不管时代怎么变，都应该为爱鼓掌，而不是为滥情不忠叫好！仿佛在爱情面前自己也是被偏爱的有恃无恐的那一方，可以肆意戏谑嘲笑别人对感情的态度！,,,,为爱冲锋的勇士,0,3,9,2022-11-14 22:40,iPhone 12,,,
4835836909065108,Mf2hsC2fq,5081079398,宋智昇S,#公主是为爱冲锋的勇士#这是多没文化啊，标题还要抄袭别人的？？？,,,,公主是为爱冲锋的勇士,0,0,17,2022-11-14 22:40,华为畅享5G,,,
4835836590032813,Mf2gX08xf,6085438898,炒饭加双蛋,#公主是为爱冲锋的勇士#挺尴尬的！硬蹭！！！,,,,公主是为爱冲锋的勇士,0,0,50,2022-11-14 22:39,魅族16sPro旗舰手机,,,
4835836123942239,Mf2gcgxyv,6096016402,爱笑的啊迪吖,少年没有乌托邦，心想远方自明朗#为爱冲锋的勇士#,,,,为爱冲锋的勇士,0,0,3,2022-11-14 22:37,iPhone客户端,['https://wx2.sinaimg.cn/large/006Eyglcgy1h8516qhhntj30lc0sgagd.jpg'],,
4835835986314340,Mf2fYquEc,5253331125,_不痴不想不念,希望每颗真心都能不被辜负希望每个勇士都能被温柔对待#为爱冲锋的勇士#,,,,为爱冲锋的勇士,0,0,0,2022-11-14 22:36,iPhone客户端,,,
4835835758773954,Mf2fBAOvo,7436753983,潜水中99,#公主是为爱冲锋的勇士#不是这男的倒霉大家安慰有了这个称呼，你这直接反手偷了没想到的,,,,公主是为爱冲锋的勇士,0,0,20,2022-11-14 22:35,荣耀 Play4 5G,,,
4835835486406136,Mf2faqSwM,5717399308,Keplerrrrr_,突然觉得穿着公主裙配马丁靴的朱韵真的很像为爱重冲锋的勇士。因为是公主所以穿公主裙，因为是骑士，所以是马丁靴。“我有我的国王，我是他的不二之臣，我愿为他摇旗呐喊，也愿为他战死沙场”。#点燃我温暖你#,,,,点燃我温暖你,0,0,0,2022-11-14 22:34,iPhone客户端,,,
4835833713003377,Mf2cjcBjz,6455810799,今日吃瓜,陪一个#山东服装职业学院##为爱冲锋的勇士#,,,,"山东服装职业学院,为爱冲锋的勇士",0,0,19,2022-11-14 22:27,iPhone客户端,['https://wx4.sinaimg.cn/large/0072TViDly1h850xn5nfgj30u01hcjtf.jpg'],,
4835833539989965,Mf2c1FUQt,6973753774,amxiiiii,朱韵真的是为爱冲锋的勇士！！好勇敢！！！！！！,,,,,0,1,1,2022-11-14 22:27,iPhone客户端,,,
4835833490180244,Mf2bX0KTa,6585539081,MAGA乐子人,男女为命运共同体，合则生分则死，一方势大两方都不得安生#为爱冲锋的勇士#,,,,为爱冲锋的勇士,0,0,16,2022-11-14 22:26,微博 HTML5 版,['https://wx2.sinaimg.cn/large/007bGfyhly8h850va4jn2j30n01dsqbs.jpg'],,
4835480438576245,MeT0vzZ4x,5851185687,电竞徐嘉诰,#为爱冲锋的勇士#事件二创图合集L电竞徐嘉诰的微博视频,,,,为爱冲锋的勇士,16,9,55,2022-11-13 23:03,微博视频号,,"http://f.video.weibocdn.com/o0/g4U3ihyylx080L3xi0wo010412005jev0E010.mp4?label=mp4_hd&template=640x480.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1669343251&ssig=OKNReWRgf8&KID=unistore,video",
