id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4836245383415471,MfcUiekwf,6130354221,今日彻底摆烂,《正常》#山东服装职业学院#山东服装职业学院,,,,山东服装职业学院,5,88,250,2022-11-16 01:43,iPhone客户端,"['https://wx2.sinaimg.cn/large/006GSlaZgy1h86c7ixe42j30n01cidkl.jpg', 'https://wx4.sinaimg.cn/large/006GSlaZgy1h86c7hm9vkj30n01cn78c.jpg', 'https://wx4.sinaimg.cn/large/006GSlaZgy1h86c7jssahj30n01crjvi.jpg']",,
4836241772382934,MfcOt9ZUq,6610368316,梦中___,山东服装职业技术学院@上课就睡觉下课就尿尿这不得来说个话。其他人自己看吧L你猜你再猜LD阳阳阳阳的微博视频,,,上课就睡觉下课就尿尿,,0,1,2,2022-11-16 01:29,山东服装职业技术学院超话,,"http://f.video.weibocdn.com/u0/e3ATsxlfgx080KdfoE9O01041201MTB50E010.mp4?label=mp4_720p&template=616x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1669344795&ssig=skEjaz981M&KID=unistore,video",
4836240908095581,MfcN4xY1T,5745492229,夺命小翠花,美速达公关：降级涉事主管！美速达董事长：这是谁的部将？竟如此勇猛！美速达人事：办一下离职，完了再办入职，去董事长那边报道为爱冲锋的勇士山东服装职业学院,,,,,0,1,1,2022-11-16 01:25,山东服装职业学院超话,['https://wx4.sinaimg.cn/large/006gPuZvgy1h86bo1jmjuj30zo256kjl.jpg'],,
4836240022832656,MfcLEbSU0,1888415301,策划人毛庆海,"【冲上热搜！他已被停职【扬帆】】近日，有网友爆料称福建厦门一企业发布通知称：""本公司郑重声明，拒绝录用山东服装学院一切学生。"" 昨天（14日）上午，记者联系涉事公司负责招聘的工作人员。O网页链接（分享自@扬帆手机频道）",,,扬帆手机频道,,0,0,0,2022-11-16 01:22,扬帆,['https://wx1.sinaimg.cn/large/708eee45ly1h86blu8o5aj207z07zwed.jpg'],,
4836238705559195,MfcJwnkcr,6610368316,梦中___,山东服装职业技术学院别的不想说，只想说真是什么钱都有人赚L你猜你再猜LD阳阳阳阳的微博视频,,,,,0,4,2,2022-11-16 01:17,山东服装职业技术学院超话,,"http://f.video.weibocdn.com/u0/e3ATsxlfgx080KdfoE9O01041201MTB50E010.mp4?label=mp4_720p&template=616x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1669344841&ssig=to%2Bbl4JeBl&KID=unistore,video",
4836237237813679,MfcH9wMH5,6418622682,山东服装学院记者团,山东服装学院0,,,,,0,0,0,2022-11-16 01:11,山东服装学院超话,,,
4836237141606529,MfcH06JVL,6418622682,山东服装学院记者团,山东服装学院8,,,,,0,0,0,2022-11-16 01:10,山东服装学院超话,,,
4836237107529389,MfcGWvAJL,6418622682,山东服装学院记者团,山东服装学院7,,,,,0,0,0,2022-11-16 01:10,山东服装学院超话,,,
4836237103334905,MfcGWdZyN,5319953721,奈何而你,山东服装职业学院握🌿这是哪里🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺,,,,,1,0,1,2022-11-16 01:10,山东服装职业学院超话,,,
4836237073974133,MfcGTgFQV,6418622682,山东服装学院记者团,山东服装学院6,,,,,0,0,0,2022-11-16 01:10,山东服装学院超话,,,
4836237029148728,MfcGOCo08,6418622682,山东服装学院记者团,山东服装学院5,,,,,0,0,0,2022-11-16 01:10,山东服装学院超话,,,
4836236995069753,MfcGLlgSd,6418622682,山东服装学院记者团,山东服装学院4,,,,,0,0,0,2022-11-16 01:10,山东服装学院超话,,,
4836236852725613,MfcGxbr3v,6418622682,山东服装学院记者团,山东服装学院3,,,,,0,0,0,2022-11-16 01:09,山东服装学院超话,,,
4836236818383153,MfcGtzaQ9,6418622682,山东服装学院记者团,山东服装学院2,,,,,0,0,0,2022-11-16 01:09,山东服装学院超话,,,
4836236771983985,MfcGp8k7L,6418622682,山东服装学院记者团,山东服装学院1,,,,,0,0,0,2022-11-16 01:09,山东服装学院超话,,,
4836230769938609,MfcwIFHu9,7765643891,你的亲妈叫郑爽,山东服装职业学院傻屌学校臭名远扬了,,,,,0,0,0,2022-11-16 00:45,山东服装职业学院超话,,,
4836229654776008,MfcuVk2so,1584980751,手机用户1584980751,"""厦门美速达国际物流有限公司""的企业发布通知称：""本公司郑重声明。拒绝录用山东服装学院一切学生！""人事通知引发社会争议，追责也随之而来。发布通知的曹先生称目前在“停职”阶段。在留言里有人说山东服装学院的超话里全是支持那女人的。也不知道超话是什么东西，问了度娘，安装了微博超话。打开一看，果然是一大片的支持者。一粒老鼠屎坏了一锅粥，也许闭着眼睛还能吃。如果是半锅老鼠屎……@厦门美速达国际物流有限公司@厦门市湖里区劳动监察大队去看看山东服装学院的超话，放过曹先生吧。",,,"厦门美速达国际物流有限公司,厦门市湖里区劳动监察大队",,0,4,0,2022-11-16 00:41,微博极速版,"['https://wx3.sinaimg.cn/large/5e78e30fly1h86aeygamqj20u01t046b.jpg', 'https://wx4.sinaimg.cn/large/5e78e30fly1h86aeyvr8lj20u01t0jzz.jpg']",,
4836226421755106,MfcpI7mAa,7209097035,梵蒂冈大青蛙,山东服装职业学院那些没脑子瞎打拳，拿家人蹭热度的狗到底在哪里啊？我怎么找不到啊？,,,,,0,0,0,2022-11-16 00:28,山东服装职业学院超话,,,
4836223442485419,MfckUaqzp,5872109838,陕西大事小事,【网传一公司“拒绝录用山东服装学院一切学生”，厦门一公司人事通知引争议】近日，山东服装职业学院，一在校学生因感情问题引发网友的热议。新黄河记者注意到，网传厦门美速达国际物流有限公司下发“拒绝录用山东服装学院一切学生”的通知。14日下午，新黄河记者通过“美速达国际物流”官方公众号内公示电话，联系到该公司的工作人员曹先生，他告诉新黄河记者，该公司确实发布了“拒绝录用山东服装学院一切学生”的通知，且自己就是该通知的发布者，下发到“美速达”旗下子公司的。通知发布后，曹先生称上午已经接到福州上级公司的批文，自己被降级了，目前在“停职”阶段。截至发稿前，记者发现该通知发布的平台已删除，发布后续声明的账号显示为私密账号。L西安讯点的微博视频,,,,,0,0,0,2022-11-16 00:16,微博视频号,,"http://f.video.weibocdn.com/o0/ZV87PF3Elx080NTuOOAg010412004t050E010.mp4?label=mp4_720p&template=720x1252.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1669344884&ssig=xLrDB15Akc&KID=unistore,video",
4836223019385237,MfckdDnwN,7556445259,海螺笙笙,#厦门一公司人事通知引争议#网传一公司下发“拒绝录用山东服装学院一切学生”的通知，截图的通知内容显示为“本公司郑重声明，拒绝录用山东服装学院一切学生”，落款公司名称为厦门美速达国际物流有限公司，并盖有该公司公章。通知发布后，追责也随之而来。当事人曹先生称上午已经接到福州上级公司的批文，自己被降级了，目前在“停职”阶段。公章不是私章，引以为戒吧,,,,厦门一公司人事通知引争议,0,0,2,2022-11-16 00:14,华为mate30Android,['https://wx4.sinaimg.cn/large/008fo4Blgy1h869i27m12j30u01rc46a.jpg'],,
4836215285353192,Mfc7KmsBO,7151958741,玄枫玄语,美速达集团这件事确实有点太极端了，不能一竿子打s一船人，但同时也非常支持美速达集团为正义占位异样山东服装学院能出来解释解决,,,,,0,0,0,2022-11-15 23:43,iPhone 12 Pro Max,,,
